date,Natural Gas,Wind,Coal,Solar,Water,Nuclear
2021-02-09T23:00:00Z,21559,5015,11142,3347,69,5092
2021-02-09T22:00:00Z,22175,3615,11165,3705,65,5094
2021-02-09T21:00:00Z,23603,2362,11199,3728,43,5095
2021-02-09T20:00:00Z,25080,1533,11092,3597,51,5098
2021-02-09T19:00:00Z,26265,994,10867,3420,86,5099
2021-02-09T18:00:00Z,26771,815,10912,3327,88,5100
2021-02-09T17:00:00Z,26452,735,11350,3069,84,5101
2021-02-09T16:00:00Z,26152,783,11614,2564,49,5101
2021-02-09T15:00:00Z,26397,1061,11652,1091,49,5101
2021-02-09T14:00:00Z,25851,1489,11526,21,49,5102
2021-02-09T13:00:00Z,23214,2286,11449,0,49,5101
2021-02-09T12:00:00Z,19191,3061,11626,0,48,5101
2021-02-09T11:00:00Z,16481,3863,11359,0,47,5101
2021-02-09T10:00:00Z,15564,4320,10812,0,48,5101
2021-02-09T09:00:00Z,14375,5145,10757,0,47,5102
2021-02-09T08:00:00Z,14088,5517,10673,0,48,5101
2021-02-09T07:00:00Z,14003,5931,10763,0,48,5101
2021-02-09T06:00:00Z,13636,7056,11207,0,49,5101
2021-02-09T05:00:00Z,14337,7997,11408,0,68,5101
2021-02-09T04:00:00Z,15473,8749,11402,0,96,5101
2021-02-09T03:00:00Z,15791,9432,11463,0,146,5102
2021-02-09T02:00:00Z,16965,8673,11447,0,118,5102
2021-02-09T01:00:00Z,18964,6368,11178,81,75,5103
2021-02-09T00:00:00Z,17267,4817,10956,2007,74,5103
2021-02-08T23:00:00Z,15619,4386,10467,4055,74,5102
2021-02-08T22:00:00Z,15332,3862,10808,4304,72,5102
2021-02-08T21:00:00Z,15197,4147,11254,4245,49,5103
2021-02-08T20:00:00Z,15303,4846,11407,3988,57,5104
2021-02-08T19:00:00Z,14605,5981,11387,4001,90,5105
2021-02-08T18:00:00Z,14252,7016,11370,3930,91,5105
2021-02-08T17:00:00Z,14480,7748,11442,3272,83,5106
2021-02-08T16:00:00Z,14789,7950,11693,2673,49,5108
2021-02-08T15:00:00Z,14030,10492,11619,1107,49,5108
2021-02-08T14:00:00Z,12558,13021,11362,50,49,5108
2021-02-08T13:00:00Z,11304,14497,9566,0,49,5107
2021-02-08T12:00:00Z,8629,16223,7575,0,49,5107
2021-02-08T11:00:00Z,6746,17391,6560,0,49,5107
2021-02-08T10:00:00Z,5808,18393,5719,0,49,5106
2021-02-08T09:00:00Z,5402,19274,4974,0,50,5106
2021-02-08T08:00:00Z,5348,19630,4840,0,50,5106
2021-02-08T07:00:00Z,5373,20192,4841,0,50,5105
2021-02-08T06:00:00Z,5439,21077,5247,0,50,5106
2021-02-08T05:00:00Z,5653,22150,5812,0,49,5106
2021-02-08T04:00:00Z,6036,22305,6397,0,68,5104
2021-02-08T03:00:00Z,6152,21707,6904,0,102,5105
2021-02-08T02:00:00Z,7282,20284,7112,0,117,5105
2021-02-08T01:00:00Z,7860,17459,8667,53,75,5105
2021-02-08T00:00:00Z,8055,14972,8224,1562,75,5105
2021-02-07T23:00:00Z,7685,13774,6982,3825,76,5104
2021-02-07T22:00:00Z,7331,13130,7137,4580,75,5105
2021-02-07T21:00:00Z,7353,13399,7203,4589,50,5107
2021-02-07T20:00:00Z,7491,14091,7370,4439,57,5107
2021-02-07T19:00:00Z,7405,14957,7953,4181,91,5107
2021-02-07T18:00:00Z,7656,15501,8919,3989,92,5109
2021-02-07T17:00:00Z,8241,15385,9964,3836,84,5108
2021-02-07T16:00:00Z,9188,13821,11000,3849,50,5109
2021-02-07T15:00:00Z,9861,14274,11381,1894,50,5108
2021-02-07T14:00:00Z,9787,15417,11446,53,50,5110
2021-02-07T13:00:00Z,8675,16152,10512,0,49,5109
2021-02-07T12:00:00Z,7120,16595,10476,0,49,5108
2021-02-07T11:00:00Z,6563,16788,9748,0,49,5108
2021-02-07T10:00:00Z,6578,16477,9509,0,49,5108
2021-02-07T09:00:00Z,6695,15169,9958,0,49,5107
2021-02-07T08:00:00Z,6720,14562,10074,0,49,5108
2021-02-07T07:00:00Z,7686,13236,10664,0,49,5108
2021-02-07T06:00:00Z,9542,11054,11524,0,48,5107
2021-02-07T05:00:00Z,11626,9858,11442,0,67,5107
2021-02-07T04:00:00Z,13675,8763,11218,0,95,5106
2021-02-07T03:00:00Z,14138,8465,11198,0,102,5106
2021-02-07T02:00:00Z,15745,6882,11084,0,116,5106
2021-02-07T01:00:00Z,16479,5449,10855,70,74,5106
2021-02-07T00:00:00Z,12103,8384,9497,1952,75,5105
2021-02-06T23:00:00Z,8988,12183,6386,4260,75,5105
2021-02-06T22:00:00Z,7312,14864,5526,4246,75,5106
2021-02-06T21:00:00Z,6841,16131,5727,3876,50,5107
2021-02-06T20:00:00Z,6972,16629,6558,3419,57,5107
2021-02-06T19:00:00Z,7271,16077,8501,3066,91,5108
2021-02-06T18:00:00Z,7874,15501,9931,2888,92,5109
2021-02-06T17:00:00Z,8265,14486,10693,3591,83,5109
2021-02-06T16:00:00Z,9193,13164,10756,3905,51,5109
2021-02-06T15:00:00Z,10767,12769,10777,1696,50,5109
2021-02-06T14:00:00Z,11178,12396,11044,30,50,5109
2021-02-06T13:00:00Z,10428,12049,10773,0,51,5108
2021-02-06T12:00:00Z,8979,13140,9795,0,51,5108
2021-02-06T11:00:00Z,8558,14280,8302,0,50,5108
2021-02-06T10:00:00Z,8345,14896,7596,0,51,5125
2021-02-06T09:00:00Z,7997,15697,7102,0,51,5129
2021-02-06T08:00:00Z,8002,15626,7643,0,50,5128
2021-02-06T07:00:00Z,8453,15640,7989,0,50,5117
2021-02-06T06:00:00Z,8389,16343,8604,0,49,5117
2021-02-06T05:00:00Z,9641,16523,8807,0,50,5117
2021-02-06T04:00:00Z,11834,15841,8583,0,67,5117
2021-02-06T03:00:00Z,14375,13363,8981,0,103,5117
2021-02-06T02:00:00Z,16984,9775,10151,0,117,5116
2021-02-06T01:00:00Z,19830,5635,10964,58,75,5117
2021-02-06T00:00:00Z,18479,3775,10748,1857,72,5117
2021-02-05T23:00:00Z,16642,3438,10043,4089,73,5117
2021-02-05T22:00:00Z,16306,3473,10074,4430,73,5116
2021-02-05T21:00:00Z,16449,3974,10075,4339,49,5116
2021-02-05T20:00:00Z,16715,4670,10113,4299,56,5116
2021-02-05T19:00:00Z,17073,5446,10152,4336,88,5116
2021-02-05T18:00:00Z,17166,6314,10016,4415,88,5115
2021-02-05T17:00:00Z,17784,6425,9969,4419,80,5115
2021-02-05T16:00:00Z,18888,5194,10524,4116,47,5116
2021-02-05T15:00:00Z,20165,5593,10909,1680,47,5116
2021-02-05T14:00:00Z,20375,6645,10870,26,48,5114
2021-02-05T13:00:00Z,18566,6983,10222,0,48,5115
2021-02-05T12:00:00Z,15243,7293,9675,0,48,5114
2021-02-05T11:00:00Z,13250,7545,9083,0,48,5113
2021-02-05T10:00:00Z,12303,7754,8638,0,48,5112
2021-02-05T09:00:00Z,11751,8760,7950,0,48,5113
2021-02-05T08:00:00Z,10935,10170,7455,0,48,5113
2021-02-05T07:00:00Z,11029,11285,7164,0,48,5113
2021-02-05T06:00:00Z,11264,11491,7676,0,47,5113
2021-02-05T05:00:00Z,11954,11307,9034,0,63,5112
2021-02-05T04:00:00Z,13252,11045,9904,0,97,5112
2021-02-05T03:00:00Z,14627,10253,10681,0,143,5111
2021-02-05T02:00:00Z,16318,9039,10629,0,116,5112
2021-02-05T01:00:00Z,17650,7597,10219,45,72,5111
2021-02-05T00:00:00Z,15457,7188,10308,1483,73,5113
2021-02-04T23:00:00Z,13094,8064,10328,3125,73,5113
2021-02-04T22:00:00Z,10597,10056,9929,4055,70,5112
2021-02-04T21:00:00Z,8825,12078,9572,3934,48,5112
2021-02-04T20:00:00Z,7875,14972,8072,3958,56,5112
2021-02-04T19:00:00Z,7008,17263,6744,3734,88,5113
2021-02-04T18:00:00Z,6570,18859,6502,2631,88,5114
2021-02-04T17:00:00Z,6522,19519,6272,1980,80,5115
2021-02-04T16:00:00Z,6491,19068,6195,2094,80,5116
2021-02-04T15:00:00Z,6747,18058,7418,933,47,5117
2021-02-04T14:00:00Z,6409,18771,7595,21,47,5116
2021-02-04T13:00:00Z,6049,19205,6122,0,47,5116
2021-02-04T12:00:00Z,5052,19227,4173,0,47,5115
2021-02-04T11:00:00Z,4802,18078,3879,0,47,5115
2021-02-04T10:00:00Z,4771,17610,3873,0,47,5116
2021-02-04T09:00:00Z,4758,17782,3876,0,47,5117
2021-02-04T08:00:00Z,4780,18252,3920,0,47,5116
2021-02-04T07:00:00Z,4871,18825,4101,0,47,5115
2021-02-04T06:00:00Z,4892,19695,4457,0,47,5114
2021-02-04T05:00:00Z,4943,21238,5072,0,47,5113
2021-02-04T04:00:00Z,5113,22025,6258,0,47,5113
2021-02-04T03:00:00Z,5390,22415,7008,0,72,5114
2021-02-04T02:00:00Z,6516,21610,7352,0,72,5114
2021-02-04T01:00:00Z,8398,19253,7473,37,72,5114
2021-02-04T00:00:00Z,8379,17426,6845,1108,72,5114
2021-02-03T23:00:00Z,7645,16803,5729,3178,72,5115
2021-02-03T22:00:00Z,7628,15090,6281,4071,72,5115
2021-02-03T21:00:00Z,8219,12989,7761,4095,47,5115
2021-02-03T20:00:00Z,9231,10966,8995,4008,47,5117
2021-02-03T19:00:00Z,10427,9416,9693,4099,55,5122
2021-02-03T18:00:00Z,11304,9195,9813,4262,87,5123
2021-02-03T17:00:00Z,12028,8962,10115,4335,80,5118
2021-02-03T16:00:00Z,12921,9785,10234,3935,48,5118
2021-02-03T15:00:00Z,14572,12421,9921,1624,48,5118
2021-02-03T14:00:00Z,15920,12788,10058,42,48,5119
2021-02-03T13:00:00Z,14821,12358,9939,0,48,5119
2021-02-03T12:00:00Z,11416,12277,10140,0,48,5118
2021-02-03T11:00:00Z,9158,13232,9363,0,48,5117
2021-02-03T10:00:00Z,8489,13719,8369,0,48,5117
2021-02-03T09:00:00Z,7887,14227,7850,0,48,5116
2021-02-03T08:00:00Z,7445,15232,7273,0,48,5116
2021-02-03T07:00:00Z,7802,16008,6659,0,48,5115
2021-02-03T06:00:00Z,7989,16484,6944,0,47,5115
2021-02-03T05:00:00Z,9187,16509,7370,0,67,5115
2021-02-03T04:00:00Z,11081,16416,7250,0,93,5114
2021-02-03T03:00:00Z,11861,15252,8489,0,119,5115
2021-02-03T02:00:00Z,14155,12695,8895,0,90,5114
2021-02-03T01:00:00Z,16260,8527,9794,23,47,5114
2021-02-03T00:00:00Z,15209,6225,9916,1283,47,5114
2021-02-02T23:00:00Z,13761,6453,9219,3289,47,5114
2021-02-02T22:00:00Z,12184,7777,8412,4255,47,5114
2021-02-02T21:00:00Z,11748,9312,7948,4046,47,5115
2021-02-02T20:00:00Z,11724,10908,7170,4178,47,5116
2021-02-02T19:00:00Z,12114,12228,6546,4061,55,5117
2021-02-02T18:00:00Z,12406,13167,6893,3931,87,5116
2021-02-02T17:00:00Z,13402,12999,8263,3320,104,5117
2021-02-02T16:00:00Z,15675,12604,8813,2701,104,5117
2021-02-02T15:00:00Z,16765,14889,9158,1050,71,5117
2021-02-02T14:00:00Z,17613,15318,9606,21,72,5117
2021-02-02T13:00:00Z,17059,14575,8876,0,72,5117
2021-02-02T12:00:00Z,14798,14243,7575,0,47,5117
2021-02-02T11:00:00Z,12791,14487,6592,0,47,5116
2021-02-02T10:00:00Z,12145,14173,6223,0,47,5116
2021-02-02T09:00:00Z,11787,13785,6571,0,47,5117
2021-02-02T08:00:00Z,12042,13092,6964,0,49,5117
2021-02-02T07:00:00Z,12117,13911,6542,0,71,5117
2021-02-02T06:00:00Z,12847,13761,6996,0,47,5116
2021-02-02T05:00:00Z,14654,12261,8242,0,47,5124
2021-02-02T04:00:00Z,16970,10206,9450,0,47,5129
2021-02-02T03:00:00Z,18767,8656,9786,0,47,5128
2021-02-02T02:00:00Z,20668,6385,10162,0,47,5127
2021-02-02T01:00:00Z,21438,4995,10004,34,47,5128
2021-02-02T00:00:00Z,19299,4261,9007,1561,47,5129
2021-02-01T23:00:00Z,17554,4030,8032,3766,47,5128
2021-02-01T22:00:00Z,17205,3937,7948,4323,47,5129
2021-02-01T21:00:00Z,17743,3459,8279,4488,47,5128
2021-02-01T20:00:00Z,18422,3141,8704,4508,47,5129
2021-02-01T19:00:00Z,19346,2978,9014,4447,55,5119
2021-02-01T18:00:00Z,20388,3374,8914,4584,88,5118
2021-02-01T17:00:00Z,20965,3576,9502,4679,106,5117
2021-02-01T16:00:00Z,21901,4119,9902,4342,71,5117
2021-02-01T15:00:00Z,25269,4334,10345,1825,72,5117
2021-02-01T14:00:00Z,26716,4992,10405,48,72,5116
2021-02-01T13:00:00Z,24588,5529,10054,0,72,5116
2021-02-01T12:00:00Z,20325,6130,9529,0,47,5116
2021-02-01T11:00:00Z,17304,6515,9294,0,47,5116
2021-02-01T10:00:00Z,16074,6478,9032,0,47,5115
2021-02-01T09:00:00Z,15450,6420,8995,0,47,5115
2021-02-01T08:00:00Z,15030,6663,8927,0,48,5116
2021-02-01T07:00:00Z,14836,6909,9058,0,71,5115
2021-02-01T06:00:00Z,14844,6907,9898,0,50,5114
2021-02-01T05:00:00Z,16217,6706,10154,0,68,5115
2021-02-01T04:00:00Z,16766,7210,10495,0,95,5114
2021-02-01T03:00:00Z,16725,8094,10305,0,90,5114
2021-02-01T02:00:00Z,16896,7981,10220,0,90,5113
2021-02-01T01:00:00Z,16980,7296,10347,32,50,5113
2021-02-01T00:00:00Z,13969,8957,7845,1697,50,5112
2021-01-31T23:00:00Z,10431,11135,5842,4300,49,5112
2021-01-31T22:00:00Z,8481,12295,5975,4772,50,5112
2021-01-31T21:00:00Z,7868,13069,6225,4609,50,5112
2021-01-31T20:00:00Z,7849,13596,6632,4324,50,5113
2021-01-31T19:00:00Z,7632,14609,6593,4284,50,5113
2021-01-31T18:00:00Z,7191,15997,6182,4390,94,5113
2021-01-31T17:00:00Z,6767,16614,6296,4423,109,5113
2021-01-31T16:00:00Z,7370,15023,7495,4043,74,5113
2021-01-31T15:00:00Z,7773,15436,8145,1568,74,5113
2021-01-31T14:00:00Z,7029,16262,8412,29,74,5114
2021-01-31T13:00:00Z,6640,15772,7806,0,73,5114
2021-01-31T12:00:00Z,6268,15633,6933,0,50,5113
2021-01-31T11:00:00Z,5907,15272,6608,0,49,5113
2021-01-31T10:00:00Z,6101,14094,7479,0,49,5113
2021-01-31T09:00:00Z,6025,13780,7773,0,49,5114
2021-01-31T08:00:00Z,6421,12625,8623,0,52,5113
2021-01-31T07:00:00Z,7468,11247,9186,0,72,5113
2021-01-31T06:00:00Z,8415,11626,8841,0,49,5113
2021-01-31T05:00:00Z,9124,11801,9298,0,49,5113
2021-01-31T04:00:00Z,9546,12717,9163,0,49,5113
2021-01-31T03:00:00Z,9764,13199,9361,0,49,5113
2021-01-31T02:00:00Z,9991,13568,9506,0,49,5113
2021-01-31T01:00:00Z,9991,13992,9265,26,50,5113
2021-01-31T00:00:00Z,8654,15728,6789,1155,50,5113
2021-01-30T23:00:00Z,6199,18623,6055,1314,50,5113
2021-01-30T22:00:00Z,5638,19232,5959,1461,50,5113
2021-01-30T21:00:00Z,5533,19479,5766,1572,50,5113
2021-01-30T20:00:00Z,5579,19852,5442,1893,50,5117
2021-01-30T19:00:00Z,5355,20666,5258,2262,57,5117
2021-01-30T18:00:00Z,5371,20694,5465,2263,95,5118
2021-01-30T17:00:00Z,5301,21076,5534,2010,109,5119
2021-01-30T16:00:00Z,5090,21008,5616,1835,74,5119
2021-01-30T15:00:00Z,4961,21315,5106,1102,74,5119
2021-01-30T14:00:00Z,4663,21568,5066,9,74,5120
2021-01-30T13:00:00Z,4427,20537,4995,0,74,5120
2021-01-30T12:00:00Z,4250,19450,5126,0,50,5120
2021-01-30T11:00:00Z,4046,19263,5014,0,50,5120
2021-01-30T10:00:00Z,3998,19345,4853,0,50,5120
2021-01-30T09:00:00Z,3976,19315,5122,0,50,5120
2021-01-30T08:00:00Z,4281,19511,5172,0,52,5120
2021-01-30T07:00:00Z,4503,19941,5436,0,74,5120
2021-01-30T06:00:00Z,4754,20588,5791,0,49,5120
2021-01-30T05:00:00Z,5595,20311,6720,0,49,5120
2021-01-30T04:00:00Z,7239,19512,7201,0,49,5120
2021-01-30T03:00:00Z,7647,18633,8585,0,49,5119
2021-01-30T02:00:00Z,9423,16680,9284,0,49,5120
2021-01-30T01:00:00Z,10955,14935,9627,3,49,5120
2021-01-30T00:00:00Z,10296,15151,8322,305,49,5119
2021-01-29T23:00:00Z,9454,15627,7366,1016,49,5119
2021-01-29T22:00:00Z,9208,15836,6806,1779,49,5119
2021-01-29T21:00:00Z,9004,15777,6662,2656,49,5119
2021-01-29T20:00:00Z,9323,15547,6917,3095,49,5120
2021-01-29T19:00:00Z,10293,15204,7231,3215,57,5118
2021-01-29T18:00:00Z,11415,16064,6947,3116,88,5119
2021-01-29T17:00:00Z,12666,15913,7973,2797,103,5119
2021-01-29T16:00:00Z,13959,15191,9650,2468,68,5119
2021-01-29T15:00:00Z,15420,17120,9769,872,68,5119
2021-01-29T14:00:00Z,16072,17821,10007,29,68,5119
2021-01-29T13:00:00Z,15270,18063,8768,0,67,5119
2021-01-29T12:00:00Z,12914,17967,7561,0,43,5119
2021-01-29T11:00:00Z,10951,18052,6850,0,43,5118
2021-01-29T10:00:00Z,9899,18065,6626,0,43,5118
2021-01-29T09:00:00Z,10006,17447,6667,0,43,5118
2021-01-29T08:00:00Z,10025,17014,7012,0,44,5118
2021-01-29T07:00:00Z,10742,16485,7185,0,68,5118
2021-01-29T06:00:00Z,11993,16072,7270,0,44,5118
2021-01-29T05:00:00Z,12747,15732,8569,0,61,5118
2021-01-29T04:00:00Z,14575,14807,9650,0,88,5117
2021-01-29T03:00:00Z,16034,14043,9708,0,114,5117
2021-01-29T02:00:00Z,17343,12810,9857,0,86,5117
2021-01-29T01:00:00Z,18383,11123,9738,4,43,5116
2021-01-29T00:00:00Z,16833,10185,9171,296,43,5115
2021-01-28T23:00:00Z,15778,9939,8120,1698,43,5115
2021-01-28T22:00:00Z,15422,9576,7687,2749,43,5115
2021-01-28T21:00:00Z,15611,8397,8114,3739,43,5116
2021-01-28T20:00:00Z,17213,6937,8908,3781,43,5117
2021-01-28T19:00:00Z,18353,6745,9538,3554,43,5117
2021-01-28T18:00:00Z,20125,6747,9865,3559,88,5117
2021-01-28T17:00:00Z,22722,7142,9765,2715,103,5117
2021-01-28T16:00:00Z,24291,8427,9979,1624,68,5118
2021-01-28T15:00:00Z,24659,10673,10025,705,68,5117
2021-01-28T14:00:00Z,24356,12023,10050,27,68,5117
2021-01-28T13:00:00Z,22570,12248,9236,0,68,5117
2021-01-28T12:00:00Z,20063,12010,7767,0,44,5115
2021-01-28T11:00:00Z,18034,12040,6821,0,43,5115
2021-01-28T10:00:00Z,17097,12446,5962,0,43,5115
2021-01-28T09:00:00Z,16607,12420,5769,0,43,5115
2021-01-28T08:00:00Z,16525,11902,6003,0,45,5114
2021-01-28T07:00:00Z,16978,11112,6359,0,66,5114
2021-01-28T06:00:00Z,17649,10346,7146,0,47,5115
2021-01-28T05:00:00Z,18679,9460,8336,0,47,5125
2021-01-28T04:00:00Z,19742,9185,9135,0,47,5125
2021-01-28T03:00:00Z,20766,8557,9492,0,47,5125
2021-01-28T02:00:00Z,22286,6680,9878,0,47,5124
2021-01-28T01:00:00Z,23822,4606,9771,16,47,5123
2021-01-28T00:00:00Z,21304,4454,8447,1387,47,5124
2021-01-27T23:00:00Z,18545,4923,6958,4074,47,5106
2021-01-27T22:00:00Z,17544,5618,6442,4722,47,5100
2021-01-27T21:00:00Z,17015,6828,6134,4633,48,5102
2021-01-27T20:00:00Z,16372,8387,5985,4515,47,5121
2021-01-27T19:00:00Z,15069,10867,5538,4440,47,5127
2021-01-27T18:00:00Z,14064,13226,4978,4414,83,5128
2021-01-27T17:00:00Z,14011,14179,4936,4358,107,5124
2021-01-27T16:00:00Z,14590,13744,5983,3974,72,5122
2021-01-27T15:00:00Z,15048,14927,7399,1425,72,5122
2021-01-27T14:00:00Z,15251,16361,7213,20,73,5122
2021-01-27T13:00:00Z,14527,16066,5911,0,71,5122
2021-01-27T12:00:00Z,11955,15580,5233,0,47,5121
2021-01-27T11:00:00Z,10131,14643,5430,0,47,5122
2021-01-27T10:00:00Z,10871,11591,6715,0,47,5123
2021-01-27T09:00:00Z,12993,8095,7892,0,47,5123
2021-01-27T08:00:00Z,14181,6692,8246,0,48,5123
2021-01-27T07:00:00Z,14754,6104,8730,0,72,5122
2021-01-27T06:00:00Z,16401,5647,8862,6,47,5122
2021-01-27T05:00:00Z,18270,5877,8909,0,65,5123
2021-01-27T04:00:00Z,19165,7078,8897,0,93,5123
2021-01-27T03:00:00Z,18674,8802,8923,0,142,5122
2021-01-27T02:00:00Z,18093,10794,8361,0,117,5123
2021-01-27T01:00:00Z,18845,9456,8779,11,72,5124
2021-01-27T00:00:00Z,18196,7235,8402,1156,72,5124
2021-01-26T23:00:00Z,18304,4242,8562,3371,72,5124
2021-01-26T22:00:00Z,18900,2487,8928,4036,71,5124
2021-01-26T21:00:00Z,19280,2277,8897,4124,47,5124
2021-01-26T20:00:00Z,19521,2615,8810,4037,47,5124
2021-01-26T19:00:00Z,19409,3120,8854,4096,47,5124
2021-01-26T18:00:00Z,18811,3907,9089,4226,91,5101
2021-01-26T17:00:00Z,18688,5025,8655,4283,83,5101
2021-01-26T16:00:00Z,19154,5888,8837,3662,48,5101
2021-01-26T15:00:00Z,19934,7815,9185,1281,48,5101
2021-01-26T14:00:00Z,19322,9595,9097,15,49,5119
2021-01-26T13:00:00Z,18066,9279,8203,0,49,5125
2021-01-26T12:00:00Z,15613,8414,7716,0,49,5124
2021-01-26T11:00:00Z,13122,8872,7335,0,48,5125
2021-01-26T10:00:00Z,11731,10008,6442,0,48,5125
2021-01-26T09:00:00Z,11563,9639,6743,0,48,5124
2021-01-26T08:00:00Z,12037,8364,7771,0,48,5125
2021-01-26T07:00:00Z,12300,7877,8623,0,48,5125
2021-01-26T06:00:00Z,12347,8453,9201,0,48,5125
2021-01-26T05:00:00Z,12522,10360,9184,0,48,5124
2021-01-26T04:00:00Z,13025,11918,9134,0,68,5124
2021-01-26T03:00:00Z,13603,12671,9074,0,102,5124
2021-01-26T02:00:00Z,13684,13273,9176,0,87,5123
2021-01-26T01:00:00Z,14024,13591,8948,15,73,5123
2021-01-26T00:00:00Z,11615,15991,6817,858,74,5124
2021-01-25T23:00:00Z,9699,17313,6653,1450,73,5123
2021-01-25T22:00:00Z,9740,16460,7012,1770,71,5123
2021-01-25T21:00:00Z,10004,16443,7155,1860,49,5103
2021-01-25T20:00:00Z,9921,16384,7321,2304,49,5102
2021-01-25T19:00:00Z,9573,16847,7524,2246,48,5101
2021-01-25T18:00:00Z,9307,17088,7247,2502,91,5100
2021-01-25T17:00:00Z,9204,16359,7166,3106,83,5098
2021-01-25T16:00:00Z,8965,15873,7313,3074,50,5108
2021-01-25T15:00:00Z,8577,16782,8092,1243,50,5126
2021-01-25T14:00:00Z,8390,17744,7866,10,50,5127
2021-01-25T13:00:00Z,7719,17616,6705,0,49,5127
2021-01-25T12:00:00Z,6228,17066,5875,0,50,5127
2021-01-25T11:00:00Z,5410,15951,5989,0,49,5126
2021-01-25T10:00:00Z,5320,15276,6145,0,49,5127
2021-01-25T09:00:00Z,5416,14738,6580,0,49,5127
2021-01-25T08:00:00Z,5249,16040,5982,0,49,5127
2021-01-25T07:00:00Z,5618,15774,6852,0,49,5128
2021-01-25T06:00:00Z,6730,13740,9656,0,49,5127
2021-01-25T05:00:00Z,8430,13152,10584,0,49,5126
2021-01-25T04:00:00Z,10380,13578,10097,0,52,5126
2021-01-25T03:00:00Z,10627,15040,9613,0,91,5126
2021-01-25T02:00:00Z,11654,15024,9325,0,100,5127
2021-01-25T01:00:00Z,12593,13898,9460,2,72,5126
2021-01-25T00:00:00Z,12701,12185,9516,315,72,5126
2021-01-24T23:00:00Z,12198,11933,8402,1511,73,5126
2021-01-24T22:00:00Z,11993,11304,8251,2368,73,5126
2021-01-24T21:00:00Z,12248,10541,8594,2590,48,5126
2021-01-24T20:00:00Z,12432,10360,8883,2314,48,5126
2021-01-24T19:00:00Z,12272,10252,8776,2563,48,5125
2021-01-24T18:00:00Z,12123,9496,9300,2422,56,5126
2021-01-24T17:00:00Z,12476,7997,10410,1668,80,5126
2021-01-24T16:00:00Z,12756,7316,10736,903,48,5127
2021-01-24T15:00:00Z,11590,7649,10790,230,48,5127
2021-01-24T14:00:00Z,10528,8453,10088,1,48,5127
2021-01-24T13:00:00Z,9544,9613,8873,0,48,5127
2021-01-24T12:00:00Z,8528,10150,8522,0,48,5126
2021-01-24T11:00:00Z,7587,10509,8748,0,48,5126
2021-01-24T10:00:00Z,7148,11383,8073,0,48,5125
2021-01-24T09:00:00Z,6884,12044,8191,0,48,5125
2021-01-24T08:00:00Z,6840,12774,8242,0,48,5126
2021-01-24T07:00:00Z,6903,13843,8186,0,48,5125
2021-01-24T06:00:00Z,6847,14303,8993,0,47,5125
2021-01-24T05:00:00Z,7776,13985,9855,0,47,5124
2021-01-24T04:00:00Z,9260,13701,10149,0,50,5124
2021-01-24T03:00:00Z,10895,12568,10534,0,91,5124
2021-01-24T02:00:00Z,12489,10871,11220,0,100,5124
2021-01-24T01:00:00Z,14288,9279,11322,5,71,5124
2021-01-24T00:00:00Z,14666,7780,11093,558,71,5123
2021-01-23T23:00:00Z,13665,7316,10559,2023,71,5123
2021-01-23T22:00:00Z,13320,7314,10178,2612,68,5122
2021-01-23T21:00:00Z,13435,7357,10112,2742,46,5123
2021-01-23T20:00:00Z,13676,6995,10678,2800,47,5123
2021-01-23T19:00:00Z,14439,6570,11003,2762,47,5124
2021-01-23T18:00:00Z,15686,6264,10803,2209,87,5124
2021-01-23T17:00:00Z,16594,5829,11000,1379,79,5124
2021-01-23T16:00:00Z,16875,5558,11079,683,47,5124
2021-01-23T15:00:00Z,17089,4997,10611,164,46,5123
2021-01-23T14:00:00Z,16649,4921,9789,1,47,5123
2021-01-23T13:00:00Z,16040,4780,9361,0,47,5122
2021-01-23T12:00:00Z,15365,4241,9130,0,46,5121
2021-01-23T11:00:00Z,14988,3818,9138,0,47,5121
2021-01-23T10:00:00Z,14916,3754,9054,0,46,5121
2021-01-23T09:00:00Z,15138,3705,9056,0,46,5121
2021-01-23T08:00:00Z,15409,3649,9396,0,47,5122
2021-01-23T07:00:00Z,15744,3653,9973,0,47,5124
2021-01-23T06:00:00Z,15768,3901,11165,0,47,5125
2021-01-23T05:00:00Z,17026,4183,11256,0,65,5125
2021-01-23T04:00:00Z,19126,4076,10693,0,94,5125
2021-01-23T03:00:00Z,19776,4142,11054,0,99,5125
2021-01-23T02:00:00Z,21099,3632,11253,0,114,5128
2021-01-23T01:00:00Z,23011,2554,10980,8,71,5130
2021-01-23T00:00:00Z,22041,1562,10985,1042,72,5129
2021-01-22T23:00:00Z,20462,1096,10760,3135,71,5128
2021-01-22T22:00:00Z,20414,985,10560,3539,71,5129
2021-01-22T21:00:00Z,20462,969,10457,3505,47,5129
2021-01-22T20:00:00Z,20799,1016,10381,3311,46,5130
2021-01-22T19:00:00Z,20563,1401,10277,3253,46,5131
2021-01-22T18:00:00Z,20068,2074,10116,3305,86,5132
2021-01-22T17:00:00Z,19770,2790,9594,3398,79,5132
2021-01-22T16:00:00Z,19342,4010,9236,3037,46,5133
2021-01-22T15:00:00Z,18949,5780,9513,1015,46,5133
2021-01-22T14:00:00Z,18976,6365,9514,4,46,5133
2021-01-22T13:00:00Z,18196,6132,8679,0,46,5132
2021-01-22T12:00:00Z,15576,6221,8285,0,46,5133
2021-01-22T11:00:00Z,13895,5934,8159,0,46,5133
